date,symbol,price,position,gross_return,cost,net_return,turnover
2020-10-23,ZN=F,138.359375,-1.0,-0.00022591212018530094,0.0,-0.00022591212018530094,0.0
2020-10-26,ZN=F,138.640625,-1.0,-0.0020327498588368353,0.0,-0.0020327498588368353,0.0
2020-10-27,ZN=F,138.84375,-1.0,-0.0014651189000338682,0.0,-0.0014651189000338682,0.0
2020-10-28,ZN=F,138.796875,-1.0,0.0003376097231599928,0.0,0.0003376097231599928,0.0
2020-10-29,ZN=F,138.40625,-1.0,0.002814364516492196,0.0,0.002814364516492196,0.0
2020-10-30,ZN=F,138.21875,-1.0,0.0013547076089410748,0.0,0.0013547076089410748,0.0
2020-11-02,ZN=F,138.296875,-1.0,-0.000565227221343001,0.0,-0.000565227221343001,0.0
2020-11-03,ZN=F,138.09375,-1.0,0.0014687605920234992,0.0,0.0014687605920234992,0.0
2020-11-04,ZN=F,138.984375,-1.0,-0.006449422946367855,0.0,-0.006449422946367855,0.0
2020-11-05,ZN=F,138.875,-1.0,0.0007869589657111264,0.0,0.0007869589657111264,0.0
2020-11-06,ZN=F,138.546875,-1.0,0.002362736273627375,0.0,0.002362736273627375,0.0
2020-11-09,ZN=F,137.578125,-1.0,0.006992218337656508,0.0,0.006992218337656508,0.0
2020-11-10,ZN=F,137.4375,-1.0,0.0010221465076660774,0.0,0.0010221465076660774,0.0
2020-11-11,ZN=F,137.609375,-1.0,-0.001250568440199995,0.0,-0.001250568440199995,0.0
2020-11-12,ZN=F,138.15625,-1.0,-0.0039741115022140505,0.0,-0.0039741115022140505,0.0
2020-11-13,ZN=F,138.109375,-1.0,0.00033928975344943435,0.0,0.00033928975344943435,0.0
2020-11-16,ZN=F,138.03125,-1.0,0.0005656748500961761,0.0,0.0005656748500961761,0.0
2020-11-17,ZN=F,138.296875,-1.0,-0.0019243830654289695,0.0,-0.0019243830654289695,0.0
2020-11-18,ZN=F,138.1875,-1.0,0.000790871088012679,0.0,0.000790871088012679,0.0
2020-11-19,ZN=F,138.359375,-1.0,-0.0012437810945273853,0.0,-0.0012437810945273853,0.0
2020-11-20,ZN=F,138.5,-1.0,-0.0010163749294183066,0.0,-0.0010163749294183066,0.0
2020-11-23,ZN=F,138.3125,-1.0,0.0013537906137184308,0.0,0.0013537906137184308,0.0
2020-11-24,ZN=F,138.25,-1.0,0.0004518752824220762,0.0,0.0004518752824220762,0.0
2020-11-25,ZN=F,138.265625,-1.0,-0.00011301989150092062,0.0,-0.00011301989150092062,0.0
2020-11-27,ZN=F,138.546875,-1.0,-0.002034128150073533,0.0,-0.002034128150073533,0.0
2020-11-30,ZN=F,138.53125,-1.0,0.0001127777151235243,0.0,0.0001127777151235243,0.0
2020-12-01,ZN=F,137.84375,-1.0,0.00496277915632759,0.0,0.00496277915632759,0.0
2020-12-02,ZN=F,137.84375,-1.0,-0.0,0.0,-0.0,0.0
2020-12-03,ZN=F,138.078125,-1.0,-0.0017002947177511274,0.0,-0.0017002947177511274,0.0
2020-12-04,ZN=F,137.8125,-1.0,0.001923729772547289,0.0,0.001923729772547289,0.0
2020-12-07,ZN=F,138.140625,-1.0,-0.0023809523809523725,0.0,-0.0023809523809523725,0.0
2020-12-08,ZN=F,138.21875,-1.0,-0.0005655468838365874,0.0,-0.0005655468838365874,0.0
2020-12-09,ZN=F,138.046875,-1.0,0.0012434998869546021,0.0,0.0012434998869546021,0.0
2020-12-10,ZN=F,138.3125,-1.0,-0.0019241652518393604,0.0,-0.0019241652518393604,0.0
2020-12-11,ZN=F,138.5,-1.0,-0.0013556258472662286,0.0,-0.0013556258472662286,0.0
2020-12-14,ZN=F,138.5,-1.0,-0.0,0.0,-0.0,0.0
2020-12-15,ZN=F,138.296875,-1.0,0.0014666064981949667,0.0,0.0014666064981949667,0.0
2020-12-16,ZN=F,138.328125,-1.0,-0.00022596316800371774,0.0,-0.00022596316800371774,0.0
2020-12-17,ZN=F,138.296875,-1.0,0.00022591212018530094,0.0,0.00022591212018530094,0.0
2020-12-18,ZN=F,138.203125,-1.0,0.0006778895040108202,0.0,0.0006778895040108202,0.0
2020-12-21,ZN=F,138.40625,-1.0,-0.0014697569248163234,0.0,-0.0014697569248163234,0.0
2020-12-22,ZN=F,137.984375,-1.0,0.0030480921201173627,0.0,0.0030480921201173627,0.0
2020-12-23,ZN=F,137.765625,-1.0,0.0015853244253198895,0.0,0.0015853244253198895,0.0
2020-12-24,ZN=F,137.875,-1.0,-0.0007939208347509386,0.0,-0.0007939208347509386,0.0
2020-12-28,ZN=F,137.921875,-1.0,-0.00033998186763373184,0.0,-0.00033998186763373184,0.0
2020-12-29,ZN=F,137.921875,-1.0,-0.0,0.0,-0.0,0.0
2020-12-30,ZN=F,137.96875,-1.0,-0.00033986631924776134,0.0,-0.00033986631924776134,0.0
2020-12-31,ZN=F,138.078125,-1.0,-0.0007927519818800022,0.0,-0.0007927519818800022,0.0
2021-01-04,ZN=F,138.125,-1.0,-0.00033948172456721437,0.0,-0.00033948172456721437,0.0
2021-01-05,ZN=F,137.84375,-1.0,0.002036199095022617,0.0,0.002036199095022617,0.0
2021-01-06,ZN=F,137.203125,-1.0,0.004647472228519578,0.0,0.004647472228519578,0.0
2021-01-07,ZN=F,136.953125,-1.0,0.0018221159321262226,0.0,0.0018221159321262226,0.0
2021-01-08,ZN=F,136.65625,-1.0,0.0021677124928694003,0.0,0.0021677124928694003,0.0
2021-01-11,ZN=F,136.421875,-1.0,0.0017150697461696396,0.0,0.0017150697461696396,0.0
2021-01-12,ZN=F,136.390625,-1.0,0.00022906883518492016,0.0,0.00022906883518492016,0.0
2021-01-13,ZN=F,136.765625,-1.0,-0.0027494558368656996,0.0,-0.0027494558368656996,0.0
2021-01-14,ZN=F,136.5625,-1.0,0.0014852050725465693,0.0,0.0014852050725465693,0.0
2021-01-15,ZN=F,136.859375,-1.0,-0.0021739130434783593,0.0,-0.0021739130434783593,0.0
2021-01-19,ZN=F,136.9375,-1.0,-0.0005708414202534318,0.0,-0.0005708414202534318,0.0
2021-01-20,ZN=F,136.96875,-1.0,-0.0002282062984937383,0.0,-0.0002282062984937383,0.0
2021-01-21,ZN=F,136.890625,-1.0,0.0005703855806524771,0.0,0.0005703855806524771,0.0
2021-01-22,ZN=F,137.03125,-1.0,-0.0010272799908686014,0.0,-0.0010272799908686014,0.0
2021-01-25,ZN=F,137.375,-1.0,-0.0025085518814138563,0.0,-0.0025085518814138563,0.0
2021-01-26,ZN=F,137.375,-1.0,-0.0,0.0,-0.0,0.0
2021-01-27,ZN=F,137.53125,-1.0,-0.0011373976342128334,0.0,-0.0011373976342128334,0.0
2021-01-28,ZN=F,137.25,-1.0,0.002044989775051076,0.0,0.002044989775051076,0.0
2021-01-29,ZN=F,137.03125,-1.0,0.0015938069216757667,0.0,0.0015938069216757667,0.0
2021-02-01,ZN=F,137.1875,-1.0,-0.0011402508551880963,0.0,-0.0011402508551880963,0.0
2021-02-02,ZN=F,136.9375,-1.0,0.0018223234624146212,0.0,0.0018223234624146212,0.0
2021-02-03,ZN=F,136.796875,-1.0,0.0010269283432222664,0.0,0.0010269283432222664,0.0
2021-02-04,ZN=F,136.796875,-1.0,-0.0,0.0,-0.0,0.0
2021-02-05,ZN=F,136.6875,-1.0,0.0007995431182181711,0.0,0.0007995431182181711,0.0
2021-02-08,ZN=F,136.6875,-1.0,-0.0,0.0,-0.0,0.0
2021-02-09,ZN=F,136.71875,-1.0,-0.00022862368541387568,0.0,-0.00022862368541387568,0.0
2021-02-10,ZN=F,136.921875,-1.0,-0.0014857142857143124,0.0,-0.0014857142857143124,0.0
2021-02-11,ZN=F,136.859375,-1.0,0.000456464681045321,0.0,0.000456464681045321,0.0
2021-02-12,ZN=F,136.546875,-1.0,0.002283365681013838,0.0,0.002283365681013838,0.0
2021-02-16,ZN=F,135.78125,-1.0,0.005607048861425823,0.0,0.005607048861425823,0.0
2021-02-17,ZN=F,135.75,-1.0,0.00023014959723821615,0.0,0.00023014959723821615,0.0
2021-02-18,ZN=F,135.859375,-1.0,-0.0008057090239410591,0.0,-0.0008057090239410591,0.0
2021-02-19,ZN=F,135.453125,-1.0,0.002990224266820052,0.0,0.002990224266820052,0.0
2021-02-22,ZN=F,135.328125,-1.0,0.0009228284692582855,0.0,0.0009228284692582855,0.0
2021-02-23,ZN=F,135.421875,-1.0,-0.0006927606511950568,0.0,-0.0006927606511950568,0.0
2021-02-24,ZN=F,135.15625,-1.0,0.0019614630206530315,0.0,0.0019614630206530315,0.0
2021-02-25,ZN=F,133.671875,-1.0,0.010982658959537539,0.0,0.010982658959537539,0.0
2021-02-26,ZN=F,133.796875,-1.0,-0.0009351256575103051,0.0,-0.0009351256575103051,0.0
2021-03-01,ZN=F,134.28125,-1.0,-0.0036202265561136038,0.0,-0.0036202265561136038,0.0
2021-03-02,ZN=F,134.640625,-1.0,-0.0026762857807773877,0.0,-0.0026762857807773877,0.0
2021-03-03,ZN=F,134.140625,-1.0,0.003713589416270202,0.0,0.003713589416270202,0.0
2021-03-04,ZN=F,133.5,-1.0,0.004775771694816577,0.0,0.004775771694816577,0.0
2021-03-05,ZN=F,133.453125,-1.0,0.000351123595505598,0.0,0.000351123595505598,0.0
2021-03-08,ZN=F,132.984375,-1.0,0.0035124692658938805,0.0,0.0035124692658938805,0.0
2021-03-09,ZN=F,133.40625,-1.0,-0.003172365174480163,0.0,-0.003172365174480163,0.0
2021-03-10,ZN=F,133.625,-1.0,-0.0016397282736004826,0.0,-0.0016397282736004826,0.0
2021-03-11,ZN=F,133.71875,-1.0,-0.0007015902712814714,0.0,-0.0007015902712814714,0.0
2021-03-12,ZN=F,132.90625,-1.0,0.006076186024772112,0.0,0.006076186024772112,0.0
2021-03-15,ZN=F,133.078125,-1.0,-0.0012932047966141003,0.0,-0.0012932047966141003,0.0
2021-03-16,ZN=F,133.078125,-1.0,-0.0,0.0,-0.0,0.0
2021-03-17,ZN=F,133.234375,-1.0,-0.0011741223435481896,0.0,-0.0011741223435481896,0.0
2021-03-18,ZN=F,132.4375,-1.0,0.005981001524569041,0.0,0.005981001524569041,0.0
2021-03-19,ZN=F,132.359375,-1.0,0.0005899008966493424,0.0,0.0005899008966493424,0.0
2021-03-22,ZN=F,132.75,-1.0,-0.002951245425569571,0.0,-0.002951245425569571,0.0
2021-03-23,ZN=F,131.921875,-1.0,0.006238229755178959,0.0,0.006238229755178959,0.0
2021-03-24,ZN=F,132.09375,-1.0,-0.0013028544356270544,0.0,-0.0013028544356270544,0.0
2021-03-25,ZN=F,132.140625,-1.0,-0.0003548616039743546,0.0,-0.0003548616039743546,0.0
2021-03-26,ZN=F,131.765625,-1.0,0.0028378857750975817,0.0,0.0028378857750975817,0.0
2021-03-29,ZN=F,131.359375,-1.0,0.00308312581524961,0.0,0.00308312581524961,0.0
2021-03-30,ZN=F,131.1875,-1.0,0.0013084334483168814,0.0,0.0013084334483168814,0.0
2021-03-31,ZN=F,130.9375,-1.0,0.0019056693663649371,0.0,0.0019056693663649371,0.0
2021-04-01,ZN=F,131.421875,-1.0,-0.003699284009546444,0.0,-0.003699284009546444,0.0
2021-04-05,ZN=F,131.109375,-1.0,0.0023778385447628114,0.0,0.0023778385447628114,0.0
2021-04-06,ZN=F,131.6875,-1.0,-0.004409486354427283,0.0,-0.004409486354427283,0.0
2021-04-07,ZN=F,131.828125,-1.0,-0.0010678690080683229,0.0,-0.0010678690080683229,0.0
2021-04-08,ZN=F,132.0,-1.0,-0.0013037809647979959,0.0,-0.0013037809647979959,0.0
2021-04-09,ZN=F,131.734375,-1.0,0.0020123106060605522,0.0,0.0020123106060605522,0.0
2021-04-12,ZN=F,131.625,-1.0,0.0008302692444549509,0.0,0.0008302692444549509,0.0
2021-04-13,ZN=F,132.078125,-1.0,-0.0034425451092117143,0.0,-0.0034425451092117143,0.0
2021-04-14,ZN=F,131.921875,-1.0,0.0011830119484206314,0.0,0.0011830119484206314,0.0
2021-04-15,ZN=F,132.65625,-1.0,-0.0055667416794977775,0.0,-0.0055667416794977775,0.0
2021-04-16,ZN=F,132.375,-1.0,0.0021201413427561766,0.0,0.0021201413427561766,0.0
2021-04-19,ZN=F,132.234375,-1.0,0.0010623229461755868,0.0,0.0010623229461755868,0.0
2021-04-20,ZN=F,132.5625,-1.0,-0.002481389578163684,0.0,-0.002481389578163684,0.0
2021-04-21,ZN=F,132.53125,-1.0,0.00023573785950026238,0.0,0.00023573785950026238,0.0
2021-04-22,ZN=F,132.546875,-1.0,-0.00011789672247108918,0.0,-0.00011789672247108918,0.0
2021-04-23,ZN=F,132.4375,-1.0,0.0008251797713073605,0.0,0.0008251797713073605,0.0
2021-04-26,ZN=F,132.375,-1.0,0.00047192071731949614,0.0,0.00047192071731949614,0.0
2021-04-27,ZN=F,132.03125,-1.0,0.002596789423984891,0.0,0.002596789423984891,0.0
2021-04-28,ZN=F,132.09375,-1.0,-0.0004733727810650734,0.0,-0.0004733727810650734,0.0
2021-04-29,ZN=F,131.984375,-1.0,0.0008280104092737162,0.0,0.0008280104092737162,0.0
2021-04-30,ZN=F,132.03125,-1.0,-0.0003551556765715169,0.0,-0.0003551556765715169,0.0
2021-05-03,ZN=F,132.328125,-1.0,-0.0022485207100590987,0.0,-0.0022485207100590987,0.0
2021-05-04,ZN=F,132.421875,-1.0,-0.000708466170740385,0.0,-0.000708466170740385,0.0
2021-05-05,ZN=F,132.546875,-1.0,-0.0009439528023598154,0.0,-0.0009439528023598154,0.0
2021-05-06,ZN=F,132.671875,-1.0,-0.0009430625957798089,0.0,-0.0009430625957798089,0.0
2021-05-07,ZN=F,132.75,-1.0,-0.0005888587916618171,0.0,-0.0005888587916618171,0.0
2021-05-10,ZN=F,132.609375,-1.0,0.0010593220338983578,0.0,0.0010593220338983578,0.0
2021-05-11,ZN=F,132.453125,-1.0,0.0011782726522917564,0.0,0.0011782726522917564,0.0
2021-05-12,ZN=F,131.921875,-1.0,0.004010852896071726,0.0,0.004010852896071726,0.0
2021-05-13,ZN=F,132.1875,-1.0,-0.0020135023096055082,0.0,-0.0020135023096055082,0.0
2021-05-14,ZN=F,132.40625,-1.0,-0.0016548463356973464,0.0,-0.0016548463356973464,0.0
2021-05-17,ZN=F,132.34375,-1.0,0.0004720320981826953,0.0,0.0004720320981826953,0.0
2021-05-18,ZN=F,132.390625,-1.0,-0.0003541912632820665,0.0,-0.0003541912632820665,0.0
2021-05-19,ZN=F,132.03125,-1.0,0.0027145048979110298,0.0,0.0027145048979110298,0.0
2021-05-20,ZN=F,132.484375,-1.0,-0.0034319526627220043,0.0,-0.0034319526627220043,0.0
2021-05-21,ZN=F,132.4375,-1.0,0.0003538153084090556,0.0,0.0003538153084090556,0.0
2021-05-24,ZN=F,132.625,-1.0,-0.0014157621519583774,0.0,-0.0014157621519583774,0.0
2021-05-25,ZN=F,132.96875,-1.0,-0.0025918944392082643,0.0,-0.0025918944392082643,0.0
2021-05-26,ZN=F,132.90625,-1.0,0.0004700352526439966,0.0,0.0004700352526439966,0.0
2021-05-27,ZN=F,132.6875,-1.0,0.0016458970138725215,0.0,0.0016458970138725215,0.0
2021-05-28,ZN=F,132.859375,-1.0,-0.0012953367875647714,0.0,-0.0012953367875647714,0.0
2021-06-01,ZN=F,132.734375,-1.0,0.000940844407856023,0.0,0.000940844407856023,0.0
2021-06-02,ZN=F,132.859375,-1.0,-0.0009417304296646112,0.0,-0.0009417304296646112,0.0
2021-06-03,ZN=F,132.53125,-1.0,0.002469716570622116,0.0,0.002469716570622116,0.0
2021-06-04,ZN=F,133.125,-1.0,-0.004480075453902277,0.0,-0.004480075453902277,0.0
2021-06-07,ZN=F,133.03125,-1.0,0.0007042253521126751,0.0,0.0007042253521126751,0.0
2021-06-08,ZN=F,133.359375,-1.0,-0.0024665257223397408,0.0,-0.0024665257223397408,0.0
2021-06-09,ZN=F,133.640625,-1.0,-0.002108963093145899,0.0,-0.002108963093145899,0.0
2021-06-10,ZN=F,133.796875,-1.0,-0.0011691804045363963,0.0,-0.0011691804045363963,0.0
2021-06-11,ZN=F,133.703125,-1.0,0.0007006890108607333,0.0,0.0007006890108607333,0.0
2021-06-14,ZN=F,133.421875,-1.0,0.002103540960617045,0.0,0.002103540960617045,0.0
2021-06-15,ZN=F,133.4375,-1.0,-0.00011710973181866535,0.0,-0.00011710973181866535,0.0
2021-06-16,ZN=F,132.703125,-1.0,0.005503512880562056,0.0,0.005503512880562056,0.0
2021-06-17,ZN=F,132.90625,-1.0,-0.0015306723183798887,0.0,-0.0015306723183798887,0.0
2021-06-18,ZN=F,133.15625,-1.0,-0.00188102515871158,0.0,-0.00188102515871158,0.0
2021-06-21,ZN=F,133.0625,-1.0,0.0007040600797935115,0.0,0.0007040600797935115,0.0
2021-06-22,ZN=F,132.359375,-1.0,0.005284170972287505,0.0,0.005284170972287505,0.0
2021-06-23,ZN=F,132.1875,-1.0,0.0012985479872505978,0.0,0.0012985479872505978,0.0
2021-06-24,ZN=F,132.171875,-1.0,0.00011820330969269932,0.0,0.00011820330969269932,0.0
2021-06-25,ZN=F,131.859375,-1.0,0.002364345667336565,0.0,0.002364345667336565,0.0
2021-06-28,ZN=F,132.265625,-1.0,-0.0030809337599242426,0.0,-0.0030809337599242426,0.0
2021-06-29,ZN=F,132.265625,-1.0,-0.0,0.0,-0.0,0.0
2021-06-30,ZN=F,132.5,-1.0,-0.0017720023626697223,0.0,-0.0017720023626697223,0.0
2021-07-01,ZN=F,132.265625,-1.0,0.00176886792452835,0.0,0.00176886792452835,0.0
2021-07-02,ZN=F,132.671875,-1.0,-0.003071470761961015,0.0,-0.003071470761961015,0.0
2021-07-06,ZN=F,133.21875,-1.0,-0.004122011541632276,0.0,-0.004122011541632276,0.0
2021-07-07,ZN=F,133.546875,-1.0,-0.0024630541871921707,0.0,-0.0024630541871921707,0.0
2021-07-08,ZN=F,133.890625,-1.0,-0.002574002574002643,0.0,-0.002574002574002643,0.0
2021-07-09,ZN=F,133.421875,1.0,-0.003500991947718468,0.0004,-0.0039009919477184683,2.0
2021-07-12,ZN=F,133.40625,1.0,-0.00011710973181866535,0.0,-0.00011710973181866535,0.0
2021-07-13,ZN=F,132.984375,1.0,-0.003162333099086423,0.0,-0.003162333099086423,0.0
2021-07-14,ZN=F,133.453125,1.0,0.0035248501938667243,0.0,0.0035248501938667243,0.0
2021-07-15,ZN=F,133.796875,1.0,0.0025758107949889197,0.0,0.0025758107949889197,0.0
2021-07-16,ZN=F,133.78125,1.0,-0.00011678150181015923,0.0,-0.00011678150181015923,0.0
2021-07-19,ZN=F,134.6875,1.0,0.006774118196682943,0.0,0.006774118196682943,0.0
2021-07-20,ZN=F,134.671875,1.0,-0.00011600928074251282,0.0,-0.00011600928074251282,0.0
2021-07-21,ZN=F,134.109375,1.0,-0.004176818656456693,0.0,-0.004176818656456693,0.0
2021-07-22,ZN=F,134.25,1.0,0.0010485844110450504,0.0,0.0010485844110450504,0.0
2021-07-23,ZN=F,134.140625,1.0,-0.0008147113594041411,0.0,-0.0008147113594041411,0.0
2021-07-26,ZN=F,134.203125,1.0,0.0004659289458357474,0.0,0.0004659289458357474,0.0
2021-07-27,ZN=F,134.46875,1.0,0.0019792758179066894,0.0,0.0019792758179066894,0.0
2021-07-28,ZN=F,134.265625,1.0,-0.0015105740181269312,0.0,-0.0015105740181269312,0.0
2021-07-29,ZN=F,134.21875,1.0,-0.000349121377865691,0.0,-0.000349121377865691,0.0
2021-07-30,ZN=F,134.453125,1.0,0.0017462165308497202,0.0,0.0017462165308497202,0.0
2021-08-02,ZN=F,135.0,1.0,0.004067402672864651,0.0,0.004067402672864651,0.0
2021-08-03,ZN=F,135.0,1.0,0.0,0.0,0.0,0.0
2021-08-04,ZN=F,134.828125,1.0,-0.0012731481481481621,0.0,-0.0012731481481481621,0.0
2021-08-05,ZN=F,134.5,1.0,-0.0024336539575848803,0.0,-0.0024336539575848803,0.0
2021-08-06,ZN=F,134.0,1.0,-0.0037174721189591198,0.0,-0.0037174721189591198,0.0
2021-08-09,ZN=F,133.78125,1.0,-0.0016324626865671377,0.0,-0.0016324626865671377,0.0
2021-08-10,ZN=F,133.546875,1.0,-0.0017519271198318531,0.0,-0.0017519271198318531,0.0
2021-08-11,ZN=F,133.578125,1.0,0.00023400023400022008,0.0,0.00023400023400022008,0.0
2021-08-12,ZN=F,133.453125,1.0,-0.0009357819628026398,0.0,-0.0009357819628026398,0.0
2021-08-13,ZN=F,133.953125,1.0,0.0037466338836202873,0.0,0.0037466338836202873,0.0
2021-08-16,ZN=F,134.328125,1.0,0.0027994867607605833,0.0,0.0027994867607605833,0.0
2021-08-17,ZN=F,134.265625,1.0,-0.0004652785855531194,0.0,-0.0004652785855531194,0.0
2021-08-18,ZN=F,134.140625,1.0,-0.0009309903409752129,0.0,-0.0009309903409752129,0.0
2021-08-19,ZN=F,134.328125,1.0,0.0013977868375072422,0.0,0.0013977868375072422,0.0
2021-08-20,ZN=F,134.125,1.0,-0.0015121554030476103,0.0,-0.0015121554030476103,0.0
2021-08-23,ZN=F,134.21875,1.0,0.0006989748369059523,0.0,0.0006989748369059523,0.0
2021-08-24,ZN=F,133.984375,1.0,-0.0017462165308498312,0.0,-0.0017462165308498312,0.0
2021-08-25,ZN=F,133.625,1.0,-0.002682215743440186,0.0,-0.002682215743440186,0.0
2021-08-26,ZN=F,133.59375,1.0,-0.0002338634237605275,0.0,-0.0002338634237605275,0.0
2021-08-27,ZN=F,133.890625,1.0,0.0022222222222221255,0.0,0.0022222222222221255,0.0
2021-08-30,ZN=F,134.125,1.0,0.001750495973859234,0.0,0.001750495973859234,0.0
2021-08-31,ZN=F,134.046875,1.0,-0.0005824790307549232,0.0,-0.0005824790307549232,0.0
2021-09-01,ZN=F,134.046875,1.0,0.0,0.0,0.0,0.0
2021-09-02,ZN=F,134.125,1.0,0.0005828185103158301,0.0,0.0005828185103158301,0.0
2021-09-03,ZN=F,134.0,1.0,-0.0009319664492077884,0.0,-0.0009319664492077884,0.0
2021-09-07,ZN=F,133.625,1.0,-0.002798507462686617,0.0,-0.002798507462686617,0.0
2021-09-08,ZN=F,133.859375,1.0,0.0017539756782039007,0.0,0.0017539756782039007,0.0
2021-09-09,ZN=F,134.09375,1.0,0.0017509046340609125,0.0,0.0017509046340609125,0.0
2021-09-10,ZN=F,133.765625,1.0,-0.002446982055464897,0.0,-0.002446982055464897,0.0
2021-09-13,ZN=F,133.921875,1.0,0.0011680878402056116,0.0,0.0011680878402056116,0.0
2021-09-14,ZN=F,134.203125,1.0,0.0021001050052502634,0.0,0.0021001050052502634,0.0
2021-09-15,ZN=F,134.0,1.0,-0.0015135638607520763,0.0,-0.0015135638607520763,0.0
2021-09-16,ZN=F,133.703125,1.0,-0.0022154850746268773,0.0,-0.0022154850746268773,0.0
2021-09-17,ZN=F,133.40625,1.0,-0.0022204043473179613,0.0,-0.0022204043473179613,0.0
2021-09-20,ZN=F,133.84375,1.0,0.003279456547200743,0.0,0.003279456547200743,0.0
2021-09-21,ZN=F,133.859375,1.0,0.00011674060238142658,0.0,0.00011674060238142658,0.0
2021-09-22,ZN=F,132.984375,1.0,-0.006536710633827436,0.0,-0.006536710633827436,0.0
2021-09-23,ZN=F,132.375,1.0,-0.0045823052520267415,0.0,-0.0045823052520267415,0.0
2021-09-24,ZN=F,132.015625,1.0,-0.002714825306893265,0.0,-0.002714825306893265,0.0
2021-09-27,ZN=F,131.796875,1.0,-0.001657000828500399,0.0,-0.001657000828500399,0.0
2021-09-28,ZN=F,131.46875,1.0,-0.0024896265560165887,0.0,-0.0024896265560165887,0.0
2021-09-29,ZN=F,131.46875,1.0,0.0,0.0,0.0,0.0
2021-09-30,ZN=F,131.609375,-1.0,-0.001069645828381205,0.0004,-0.0014696458283812049,2.0
2021-10-01,ZN=F,132.171875,-1.0,-0.004274011634809449,0.0,-0.004274011634809449,0.0
2021-10-04,ZN=F,132.078125,-1.0,0.0007093037002009472,0.0,0.0007093037002009472,0.0
2021-10-05,ZN=F,131.734375,-1.0,0.0026026262865255223,0.0,0.0026026262865255223,0.0
2021-10-06,ZN=F,131.71875,-1.0,0.0001186098920650247,0.0,0.0001186098920650247,0.0
2021-10-07,ZN=F,131.390625,-1.0,0.002491103202846956,0.0,0.002491103202846956,0.0
2021-10-08,ZN=F,131.140625,-1.0,0.001902723272684037,0.0,0.001902723272684037,0.0
2021-10-11,ZN=F,130.84375,-1.0,0.0022637912546169536,0.0,0.0022637912546169536,0.0
2021-10-12,ZN=F,131.140625,-1.0,-0.0022689276331502306,0.0,-0.0022689276331502306,0.0
2021-10-13,ZN=F,131.21875,-1.0,-0.0005957345406886194,0.0,-0.0005957345406886194,0.0
2021-10-14,ZN=F,131.5,-1.0,-0.00214336746844479,0.0,-0.00214336746844479,0.0
2021-10-15,ZN=F,130.96875,-1.0,0.004039923954372582,0.0,0.004039923954372582,0.0
2021-10-18,ZN=F,130.765625,-1.0,0.0015509424958244367,0.0,0.0015509424958244367,0.0
2021-10-19,ZN=F,130.5625,-1.0,0.0015533516549169901,0.0,0.0015533516549169901,0.0
2021-10-20,ZN=F,130.640625,-1.0,-0.0005983724269986723,0.0,-0.0005983724269986723,0.0
2021-10-21,ZN=F,130.1875,-1.0,0.003468484631025004,0.0,0.003468484631025004,0.0
2021-10-22,ZN=F,130.34375,-1.0,-0.001200192030724967,0.0,-0.001200192030724967,0.0
2021-10-25,ZN=F,130.5625,-1.0,-0.0016782546152001032,0.0,-0.0016782546152001032,0.0
2021-10-26,ZN=F,130.609375,-1.0,-0.0003590234561992034,0.0,-0.0003590234561992034,0.0
2021-10-27,ZN=F,131.171875,-1.0,-0.004306735255413363,0.0,-0.004306735255413363,0.0
2021-10-28,ZN=F,130.75,-1.0,0.0032162001191184952,0.0,0.0032162001191184952,0.0
2021-10-29,ZN=F,130.703125,-1.0,0.00035850860420649777,0.0,0.00035850860420649777,0.0
2021-11-01,ZN=F,130.65625,-1.0,0.0003586371787208664,0.0,0.0003586371787208664,0.0
2021-11-02,ZN=F,130.96875,-1.0,-0.0023917723032766958,0.0,-0.0023917723032766958,0.0
2021-11-03,ZN=F,130.765625,-1.0,0.0015509424958244367,0.0,0.0015509424958244367,0.0
2021-11-04,ZN=F,131.3125,-1.0,-0.004182100609391837,0.0,-0.004182100609391837,0.0
2021-11-05,ZN=F,131.828125,-1.0,-0.003926701570680535,0.0,-0.003926701570680535,0.0
2021-11-08,ZN=F,131.296875,-1.0,0.004029868436648099,0.0,0.004029868436648099,0.0
2021-11-09,ZN=F,131.84375,-1.0,-0.004165179102701311,0.0,-0.004165179102701311,0.0
2021-11-10,ZN=F,130.734375,-1.0,0.008414316188670279,0.0,0.008414316188670279,0.0
2021-11-11,ZN=F,130.328125,-1.0,0.0031074459184893266,0.0,0.0031074459184893266,0.0
2021-11-12,ZN=F,130.53125,-1.0,-0.0015585661191703792,0.0,-0.0015585661191703792,0.0
2021-11-15,ZN=F,130.296875,-1.0,0.0017955470433325127,0.0,0.0017955470433325127,0.0
2021-11-16,ZN=F,130.171875,-1.0,0.0009593476436023929,0.0,0.0009593476436023929,0.0
2021-11-17,ZN=F,130.453125,-1.0,-0.002160604969391411,0.0,-0.002160604969391411,0.0
2021-11-18,ZN=F,130.578125,-1.0,-0.000958198586657133,0.0,-0.000958198586657133,0.0
2021-11-19,ZN=F,130.875,-1.0,-0.0022735431374896198,0.0,-0.0022735431374896198,0.0
2021-11-22,ZN=F,130.0,-1.0,0.006685768863419317,0.0,0.006685768863419317,0.0
2021-11-23,ZN=F,129.78125,-1.0,0.0016826923076923572,0.0,0.0016826923076923572,0.0
2021-11-24,ZN=F,129.828125,-1.0,-0.0003611846857694001,0.0,-0.0003611846857694001,0.0
